best_lb.0,time
310323.0,5005.5
310404.0,5005.6
310486.0,5005.7
310574.0,5005.8
310666.0,5005.9
310759.0,5006
310854.0,5006.1
310949.0,5006.2
311047.0,5006.3
311146.0,5006.4
311205.0,5006.5
311106.0,5006.6
311008.0,5006.7
310913.0,5006.8
310818.0,5006.9
310725.0,5007
310633.0,5007.1
310545.0,5007.2
310463.0,5007.3
310382.0,5007.4
310309.0,5007.5
310237.0,5007.6
310167.0,5007.7
310098.0,5007.8
310029.0,5007.9
309962.0,5008
309895.0,5008.1
309833.0,5008.2
309773.0,5008.3
309713.0,5008.4
309653.0,5008.5
309594.0,5008.6
309536.0,5008.7
309480.0,5008.8
309426.0,5008.9
309373.0,5009
309321.0,5009.1
309271.0,5009.2
309224.0,5009.3
309178.0,5009.4
309135.0,5009.5
309095.0,5009.6
309057.0,5009.7
309057.0,5009.8
309089.0,5009.9
309127.0,5010
309167.0,5010.1
309210.0,5010.2
309256.0,5010.3
309303.0,5010.4
309353.0,5010.5
309405.0,5010.6
309458.0,5010.7
309512.0,5010.8
309568.0,5010.9
309626.0,5011
309685.0,5011.1
309745.0,5011.2
309805.0,5011.3
309865.0,5011.4
309927.0,5011.5
309994.0,5011.6
310061.0,5011.7
310130.0,5011.8
310199.0,5011.9
310269.0,5012
310341.0,5012.1
310414.0,5012.2
310495.0,5012.3
310577.0,5012.4
310665.0,5012.5
310757.0,5012.6
310850.0,5012.7
310945.0,5012.8
311040.0,5012.9
311138.0,5013
311237.0,5013.1
311337.0,5013.2
311438.0,5013.3
311543.0,5013.4
311657.0,5013.5
311772.0,5013.6
311887.0,5013.7
312004.0,5013.8
312123.0,5013.9
312247.0,5014
312373.0,5014.1
312500.0,5014.2
312627.0,5014.3
312754.0,5014.4
312881.0,5014.5
313008.0,5014.6
313136.0,5014.7
313265.0,5014.8
313397.0,5014.9
313530.0,5015
313663.0,5015.1
313799.0,5015.2
313941.0,5015.3
313997.0,5015.4
313855.0,5015.5
313719.0,5015.6
313586.0,5015.7
313453.0,5015.8
313321.0,5015.9
313192.0,5016
313064.0,5016.1
312937.0,5016.2
312810.0,5016.3
312683.0,5016.4
312556.0,5016.5
312429.0,5016.6
312303.0,5016.7
312179.0,5016.8
312060.0,5016.9
311943.0,5017
311828.0,5017.1
311713.0,5017.2
311599.0,5017.3
311494.0,5017.4
311393.0,5017.5
311293.0,5017.6
311194.0,5017.7
311096.0,5017.8
311001.0,5017.9
310906.0,5018
310813.0,5018.1
310721.0,5018.2
310633.0,5018.3
310551.0,5018.4
310470.0,5018.5
310397.0,5018.6
310325.0,5018.7
310255.0,5018.8
310186.0,5018.9
310117.0,5019
310050.0,5019.1
309983.0,5019.2
309921.0,5019.3
309861.0,5019.4
309801.0,5019.5
309741.0,5019.6
309682.0,5019.7
309624.0,5019.8
309568.0,5019.9
309512.0,5020
309458.0,5020.1
309405.0,5020.2
309353.0,5020.3
309303.0,5020.4
309256.0,5020.5
309210.0,5020.6
309167.0,5020.7
309127.0,5020.8
309089.0,5020.9
309057.0,5021
309057.0,5021.1
309063.0,5021.2
309095.0,5021.3
309133.0,5021.4
309173.0,5021.5
309216.0,5021.6
309262.0,5021.7
309309.0,5021.8
309353.0,5021.9
309347.0,5022
309300.0,5022.1
309254.0,5022.2
309210.0,5022.3
309167.0,5022.4
309127.0,5022.5
309089.0,5022.6
309057.0,5022.7
309057.0,5022.8
309083.0,5022.9
309115.0,5023
309153.0,5023.1
309193.0,5023.2
309236.0,5023.3
309280.0,5023.4
309326.0,5023.5
309376.0,5023.6
309428.0,5023.7
309481.0,5023.8
309535.0,5023.9
309591.0,5024
309647.0,5024.1
309705.0,5024.2
309764.0,5024.3
309824.0,5024.4
309884.0,5024.5
309944.0,5024.6
310006.0,5024.7
310073.0,5024.8
310140.0,5024.9
310209.0,5025
310278.0,5025.1
310348.0,5025.2
310420.0,5025.3
310493.0,5025.4
310574.0,5025.5
310656.0,5025.6
310744.0,5025.7
310790.0,5025.8
310728.0,5025.9
310640.0,5026
310558.0,5026.1
310477.0,5026.2
310404.0,5026.3
310332.0,5026.4
310262.0,5026.5
310193.0,5026.6
310124.0,5026.7
310057.0,5026.8
309990.0,5026.9
309928.0,5027
309868.0,5027.1
309808.0,5027.2
309748.0,5027.3
309689.0,5027.4
309631.0,5027.5
309575.0,5027.6
309519.0,5027.7
309465.0,5027.8
309412.0,5027.9
309360.0,5028
309310.0,5028.1
309264.0,5028.2
309218.0,5028.3
309174.0,5028.4
309131.0,5028.5
309091.0,5028.6
309053.0,5028.7
309021.0,5028.8
309021.0,5028.9
309052.0,5029
309072.0,5029.1
309104.0,5029.2
309142.0,5029.3
309182.0,5029.4
309225.0,5029.5
309269.0,5029.6
309315.0,5029.7
309361.0,5029.8
309411.0,5029.9
309463.0,5030
309516.0,5030.1
309570.0,5030.2
309626.0,5030.3
309682.0,5030.4
309738.0,5030.5
309796.0,5030.6
309855.0,5030.7
309915.0,5030.8
309975.0,5030.9
310035.0,5031
310097.0,5031.1
310359.0,5031.2
310426.0,5031.3
310493.0,5031.4
310560.0,5031.5
310629.0,5031.6
310698.0,5031.7
310768.0,5031.8
310840.0,5031.9
310913.0,5032
310994.0,5032.1
311076.0,5032.2
311168.0,5032.3
311261.0,5032.4
311356.0,5032.5
311451.0,5032.6
311549.0,5032.7
311649.0,5032.8
311750.0,5032.9
311855.0,5033
311969.0,5033.1
312084.0,5033.2
312199.0,5033.3
312316.0,5033.4
312435.0,5033.5
312559.0,5033.6
312685.0,5033.7
312812.0,5033.8
312939.0,5033.9
313066.0,5034
313193.0,5034.1
313320.0,5034.2
313448.0,5034.3
313577.0,5034.4
313709.0,5034.5
313842.0,5034.6
313975.0,5034.7
314111.0,5034.8
314317.0,5034.9
314456.0,5035
314599.0,5035.1
314755.0,5035.2
314911.0,5035.3
315069.0,5035.4
315228.0,5035.5
315387.0,5035.6
315546.0,5035.7
315706.0,5035.8
315869.0,5035.9
316035.0,5036
316204.0,5036.1
316378.0,5036.2
316552.0,5036.3
316728.0,5036.4
316907.0,5036.5
317090.0,5036.6
317274.0,5036.7
317466.0,5036.8
317667.0,5036.9
317871.0,5037
318081.0,5037.1
318291.0,5037.2
318504.0,5037.3
318722.0,5037.4
318940.0,5037.5
319165.0,5037.6
319391.0,5037.7
319619.0,5037.8
319848.0,5037.9
320078.0,5038
320316.0,5038.1
320554.0,5038.2
320793.0,5038.3
321035.0,5038.4
321279.0,5038.5
321531.0,5038.6
321783.0,5038.7
322040.0,5038.8
322301.0,5038.9
322565.0,5039
322834.0,5039.1
323107.0,5039.2
323380.0,5039.3
323655.0,5039.4
323930.0,5039.5
324212.0,5039.6
324498.0,5039.7
324786.0,5039.8
325074.0,5039.9
325362.0,5040
325651.0,5040.1
325942.0,5040.2
326233.0,5040.3
326531.0,5040.4
326837.0,5040.5
326873.0,5040.6
326853.0,5040.7
326661.0,5040.8
326629.0,5040.9
326323.0,5041
326025.0,5041.1
325734.0,5041.2
325443.0,5041.3
325154.0,5041.4
324866.0,5041.5
324578.0,5041.6
324290.0,5041.7
324004.0,5041.8
323722.0,5041.9
323447.0,5042
323172.0,5042.1
322899.0,5042.2
322626.0,5042.3
322357.0,5042.4
322093.0,5042.5
322026.0,5042.6
321764.0,5042.7
321503.0,5042.8
321246.0,5042.9
320994.0,5043
320742.0,5043.1
320498.0,5043.2
320256.0,5043.3
320017.0,5043.4
319779.0,5043.5
319541.0,5043.6
319311.0,5043.7
319082.0,5043.8
318854.0,5043.9
318628.0,5044
318403.0,5044.1
318185.0,5044.2
317967.0,5044.3
317754.0,5044.4
317544.0,5044.5
317334.0,5044.6
317195.0,5044.7
316989.0,5044.8
316785.0,5044.9
316584.0,5045
316400.0,5045.1
316217.0,5045.2
316038.0,5045.3
315862.0,5045.4
315688.0,5045.5
315514.0,5045.6
315345.0,5045.7
315179.0,5045.8
315016.0,5045.9
314856.0,5046
314697.0,5046.1
314538.0,5046.2
314379.0,5046.3
314221.0,5046.4
314065.0,5046.5
313909.0,5046.6
313766.0,5046.7
313630.0,5046.8
313497.0,5046.9
313364.0,5047
313232.0,5047.1
313103.0,5047.2
312975.0,5047.3
312848.0,5047.4
312721.0,5047.5
312594.0,5047.6
312467.0,5047.7
312340.0,5047.8
312214.0,5047.9
312090.0,5048
311971.0,5048.1
311854.0,5048.2
311739.0,5048.3
311624.0,5048.4
311510.0,5048.5
311405.0,5048.6
311304.0,5048.7
311204.0,5048.8
311106.0,5048.9
311011.0,5049
310916.0,5049.1
310823.0,5049.2
310731.0,5049.3
310649.0,5049.4
310568.0,5049.5
310495.0,5049.6
310423.0,5049.7
310353.0,5049.8
310284.0,5049.9
310215.0,5050
310148.0,5050.1
310081.0,5050.2
310019.0,5050.3
309959.0,5050.4
309899.0,5050.5
309839.0,5050.6
309780.0,5050.7
309722.0,5050.8
309666.0,5050.9
309610.0,5051
309554.0,5051.1
309500.0,5051.2
309447.0,5051.3
309395.0,5051.4
309345.0,5051.5
309299.0,5051.6
309253.0,5051.7
309209.0,5051.8
309166.0,5051.9
309126.0,5052
309088.0,5052.1
309052.0,5052.2
309021.0,5052.3
309021.0,5052.4
309026.0,5052.5
309057.0,5052.6
309093.0,5052.7
309131.0,5052.8
309171.0,5052.9
309214.0,5053
309258.0,5053.1
309304.0,5053.2
309350.0,5053.3
309400.0,5053.4
309452.0,5053.5
309505.0,5053.6
309559.0,5053.7
309615.0,5053.8
309671.0,5053.9
309727.0,5054
309785.0,5054.1
309844.0,5054.2
309904.0,5054.3
309964.0,5054.4
310026.0,5054.5
310093.0,5054.6
310160.0,5054.7
310229.0,5054.8
310298.0,5054.9
310368.0,5055
310440.0,5055.1
310513.0,5055.2
310594.0,5055.3
310676.0,5055.4
310768.0,5055.5
310861.0,5055.6
310956.0,5055.7
311051.0,5055.8
311149.0,5055.9
311249.0,5056
311350.0,5056.1
311455.0,5056.2
311562.0,5056.3
311674.0,5056.4
311788.0,5056.5
311903.0,5056.6
312018.0,5056.7
312135.0,5056.8
312254.0,5056.9
312378.0,5057
312504.0,5057.1
312631.0,5057.2
312758.0,5057.3
312885.0,5057.4
313012.0,5057.5
313139.0,5057.6
313267.0,5057.7
313396.0,5057.8
313528.0,5057.9
313661.0,5058
313794.0,5058.1
313930.0,5058.2
314136.0,5058.3
314275.0,5058.4
314418.0,5058.5
314574.0,5058.6
314730.0,5058.7
314888.0,5058.8
315047.0,5058.9
315206.0,5059
315365.0,5059.1
315528.0,5059.2
315694.0,5059.3
315863.0,5059.4
316037.0,5059.5
316211.0,5059.6
316390.0,5059.7
316573.0,5059.8
316757.0,5059.9
316957.0,5060
317158.0,5060.1
317362.0,5060.2
317572.0,5060.3
317782.0,5060.4
317995.0,5060.5
318213.0,5060.6
318431.0,5060.7
318656.0,5060.8
318882.0,5060.9
319110.0,5061
319339.0,5061.1
319569.0,5061.2
319807.0,5061.3
320045.0,5061.4
320284.0,5061.5
320526.0,5061.6
320770.0,5061.7
321022.0,5061.8
321274.0,5061.9
321531.0,5062
321792.0,5062.1
322056.0,5062.2
322325.0,5062.3
322598.0,5062.4
322871.0,5062.5
323146.0,5062.6
323421.0,5062.7
323703.0,5062.8
323989.0,5062.9
324277.0,5063
324565.0,5063.1
324853.0,5063.2
325142.0,5063.3
325433.0,5063.4
325724.0,5063.5
326022.0,5063.6
326054.0,5063.7
326049.0,5063.8
325751.0,5063.9
325460.0,5064
325169.0,5064.1
324880.0,5064.2
324592.0,5064.3
324304.0,5064.4
324016.0,5064.5
323730.0,5064.6
323448.0,5064.7
323173.0,5064.8
322898.0,5064.9
322625.0,5065
322352.0,5065.1
322083.0,5065.2
321819.0,5065.3
321558.0,5065.4
321301.0,5065.5
321049.0,5065.6
320797.0,5065.7
320553.0,5065.8
320311.0,5065.9
320072.0,5066
319834.0,5066.1
319596.0,5066.2
319366.0,5066.3
319137.0,5066.4
318909.0,5066.5
318683.0,5066.6
318458.0,5066.7
318240.0,5066.8
318022.0,5066.9
317809.0,5067
317599.0,5067.1
317389.0,5067.2
317250.0,5067.3
317044.0,5067.4
316840.0,5067.5
316639.0,5067.6
316439.0,5067.7
316255.0,5067.8
316072.0,5067.9
315893.0,5068
315719.0,5068.1
315545.0,5068.2
315376.0,5068.3
315210.0,5068.4
315047.0,5068.5
314888.0,5068.6
314729.0,5068.7
314570.0,5068.8
314412.0,5068.9
314256.0,5069
314100.0,5069.1
313957.0,5069.2
313821.0,5069.3
313688.0,5069.4
313555.0,5069.5
313423.0,5069.6
313294.0,5069.7
313166.0,5069.8
313039.0,5069.9
312912.0,5070
312785.0,5070.1
312658.0,5070.2
312531.0,5070.3
312405.0,5070.4
312281.0,5070.5
312162.0,5070.6
312045.0,5070.7
311930.0,5070.8
311815.0,5070.9
311701.0,5071
311589.0,5071.1
311482.0,5071.2
311377.0,5071.3
311276.0,5071.4
311176.0,5071.5
311078.0,5071.6
310983.0,5071.7
310888.0,5071.8
310795.0,5071.9
310703.0,5072
310621.0,5072.1
310540.0,5072.2
310467.0,5072.3
310395.0,5072.4
310325.0,5072.5
310256.0,5072.6
310187.0,5072.7
310120.0,5072.8
310053.0,5072.9
309991.0,5073
309931.0,5073.1
309871.0,5073.2
309812.0,5073.3
309754.0,5073.4
309698.0,5073.5
309642.0,5073.6
309586.0,5073.7
309532.0,5073.8
309479.0,5073.9
309427.0,5074
309377.0,5074.1
309331.0,5074.2
309285.0,5074.3
309241.0,5074.4
309198.0,5074.5
309158.0,5074.6
309120.0,5074.7
309084.0,5074.8
309052.0,5074.9
309021.0,5075
309021.0,5075.1
309022.0,5075.2
309053.0,5075.3
309085.0,5075.4
309121.0,5075.5
309159.0,5075.6
309199.0,5075.7
309242.0,5075.8
309286.0,5075.9
309332.0,5076
309378.0,5076.1
309428.0,5076.2
309480.0,5076.3
309533.0,5076.4
309587.0,5076.5
309643.0,5076.6
309699.0,5076.7
309755.0,5076.8
309813.0,5076.9
309872.0,5077
309932.0,5077.1
309992.0,5077.2
310054.0,5077.3
310121.0,5077.4
310188.0,5077.5
310257.0,5077.6
310326.0,5077.7
310396.0,5077.8
310468.0,5077.9
310541.0,5078
310622.0,5078.1
310704.0,5078.2
310796.0,5078.3
310889.0,5078.4
310984.0,5078.5
311079.0,5078.6
311177.0,5078.7
311277.0,5078.8
311378.0,5078.9
311483.0,5079
311595.0,5079.1
311709.0,5079.2
311824.0,5079.3
311939.0,5079.4
312056.0,5079.5
312175.0,5079.6
312299.0,5079.7
312425.0,5079.8
312552.0,5079.9
312679.0,5080
312806.0,5080.1
312933.0,5080.2
313060.0,5080.3
313188.0,5080.4
313317.0,5080.5
313449.0,5080.6
313582.0,5080.7
313715.0,5080.8
313851.0,5080.9
313994.0,5081
314150.0,5081.1
314306.0,5081.2
314464.0,5081.3
314623.0,5081.4
314782.0,5081.5
314941.0,5081.6
315104.0,5081.7
315270.0,5081.8
315439.0,5081.9
315613.0,5082
315787.0,5082.1
315966.0,5082.2
316149.0,5082.3
316333.0,5082.4
316403.0,5082.5
316214.0,5082.6
316030.0,5082.7
315847.0,5082.8
315668.0,5082.9
315494.0,5083
315320.0,5083.1
315151.0,5083.2
314985.0,5083.3
314822.0,5083.4
314663.0,5083.5
314504.0,5083.6
314345.0,5083.7
314187.0,5083.8
314031.0,5083.9
313875.0,5084
313732.0,5084.1
313596.0,5084.2
313463.0,5084.3
313330.0,5084.4
313198.0,5084.5
313069.0,5084.6
312941.0,5084.7
312814.0,5084.8
312687.0,5084.9
312560.0,5085
312433.0,5085.1
312306.0,5085.2
312180.0,5085.3
312056.0,5085.4
311937.0,5085.5
311820.0,5085.6
311705.0,5085.7
311590.0,5085.8
311476.0,5085.9
311364.0,5086
311259.0,5086.1
311158.0,5086.2
311058.0,5086.3
310960.0,5086.4
310865.0,5086.5
310770.0,5086.6
310677.0,5086.7
310585.0,5086.8
310503.0,5086.9
310422.0,5087
310349.0,5087.1
310277.0,5087.2
310207.0,5087.3
310137.0,5087.4
310068.0,5087.5
309999.0,5087.6
309932.0,5087.7
309865.0,5087.8
309803.0,5087.9
309743.0,5088
309683.0,5088.1
309624.0,5088.2
309566.0,5088.3
309510.0,5088.4
309454.0,5088.5
309398.0,5088.6
309344.0,5088.7
309291.0,5088.8
309239.0,5088.9
309189.0,5089
309143.0,5089.1
309097.0,5089.2
309053.0,5089.3
309010.0,5089.4
308970.0,5089.5
308932.0,5089.6
308896.0,5089.7
308864.0,5089.8
308833.0,5089.9
308832.0,5090
308832.0,5090.1
308836.0,5090.2
309029.0,5090.3
309051.0,5090.4
309082.0,5090.5
309114.0,5090.6
309150.0,5090.7
309188.0,5090.8
309228.0,5090.9
309271.0,5091
309315.0,5091.1
309361.0,5091.2
309407.0,5091.3
309457.0,5091.4
309509.0,5091.5
309562.0,5091.6
309616.0,5091.7
309672.0,5091.8
309728.0,5091.9
309784.0,5092
309842.0,5092.1
309901.0,5092.2
309961.0,5092.3
310021.0,5092.4
310083.0,5092.5
310345.0,5092.6
310412.0,5092.7
310479.0,5092.8
310546.0,5092.9
310615.0,5093
310684.0,5093.1
310754.0,5093.2
310824.0,5093.3
310896.0,5093.4
310969.0,5093.5
311045.0,5093.6
311126.0,5093.7
311208.0,5093.8
311300.0,5093.9
311393.0,5094
311488.0,5094.1
311583.0,5094.2
311681.0,5094.3
311781.0,5094.4
311882.0,5094.5
311987.0,5094.6
312099.0,5094.7
312213.0,5094.8
312328.0,5094.9
312443.0,5095
312560.0,5095.1
312679.0,5095.2
312803.0,5095.3
312929.0,5095.4
313056.0,5095.5
313183.0,5095.6
313310.0,5095.7
313437.0,5095.8
313564.0,5095.9
313692.0,5096
313821.0,5096.1
313953.0,5096.2
314086.0,5096.3
314219.0,5096.4
314355.0,5096.5
314561.0,5096.6
314700.0,5096.7
314843.0,5096.8
314999.0,5096.9
315155.0,5097
315313.0,5097.1
315472.0,5097.2
315631.0,5097.3
315790.0,5097.4
315953.0,5097.5
316119.0,5097.6
316288.0,5097.7
316462.0,5097.8
316636.0,5097.9
316815.0,5098
316998.0,5098.1
317182.0,5098.2
317383.0,5098.3
317587.0,5098.4
317797.0,5098.5
318007.0,5098.6
318220.0,5098.7
318438.0,5098.8
318656.0,5098.9
318881.0,5099
319107.0,5099.1
319335.0,5099.2
319564.0,5099.3
319794.0,5099.4
320032.0,5099.5
320270.0,5099.6
320509.0,5099.7
320751.0,5099.8
320995.0,5099.9
321247.0,5100
321499.0,5100.1
321756.0,5100.2
322017.0,5100.3
322281.0,5100.4
322550.0,5100.5
322823.0,5100.6
323098.0,5100.7
323373.0,5100.8
323655.0,5100.9
323941.0,5101
324229.0,5101.1
324517.0,5101.2
324805.0,5101.3
324875.0,5101.4
324587.0,5101.5
324511.0,5101.6
324511.0,5101.7
324429.0,5101.8
324141.0,5101.9
323853.0,5102
323567.0,5102.1
323285.0,5102.2
323010.0,5102.3
322735.0,5102.4
322462.0,5102.5
322193.0,5102.6
321929.0,5102.7
321862.0,5102.8
321600.0,5102.9
321339.0,5103
321082.0,5103.1
320830.0,5103.2
320578.0,5103.3
320330.0,5103.4
320086.0,5103.5
319844.0,5103.6
319605.0,5103.7
319367.0,5103.8
319129.0,5103.9
318899.0,5104
318670.0,5104.1
318442.0,5104.2
318216.0,5104.3
317991.0,5104.4
317773.0,5104.5
317555.0,5104.6
317342.0,5104.7
317132.0,5104.8
316922.0,5104.9
316783.0,5105
316577.0,5105.1
316373.0,5105.2
316172.0,5105.3
315988.0,5105.4
315805.0,5105.5
315626.0,5105.6
315452.0,5105.7
315278.0,5105.8
315105.0,5105.9
314936.0,5106
314770.0,5106.1
314607.0,5106.2
314448.0,5106.3
314289.0,5106.4
314130.0,5106.5
313972.0,5106.6
313816.0,5106.7
313660.0,5106.8
313517.0,5106.9
313381.0,5107
313248.0,5107.1
313115.0,5107.2
312983.0,5107.3
312854.0,5107.4
312726.0,5107.5
312599.0,5107.6
312472.0,5107.7
312345.0,5107.8
312218.0,5107.9
312091.0,5108
311965.0,5108.1
311841.0,5108.2
311722.0,5108.3
311605.0,5108.4
311490.0,5108.5
311375.0,5108.6
311261.0,5108.7
311149.0,5108.8
311044.0,5108.9
310943.0,5109
310843.0,5109.1
310745.0,5109.2
310650.0,5109.3
310555.0,5109.4
310462.0,5109.5
310370.0,5109.6
310289.0,5109.7
310216.0,5109.8
310144.0,5109.9
310074.0,5110
310004.0,5110.1
309934.0,5110.2
309865.0,5110.3
309796.0,5110.4
309729.0,5110.5
309662.0,5110.6
309600.0,5110.7
309538.0,5110.8
309478.0,5110.9
309418.0,5111
309359.0,5111.1
309301.0,5111.2
309245.0,5111.3
309189.0,5111.4
309133.0,5111.5
309079.0,5111.6
309026.0,5111.7
308974.0,5111.8
308924.0,5111.9
308878.0,5112
308832.0,5112.1
308788.0,5112.2
308744.0,5112.3
308701.0,5112.4
308661.0,5112.5
308623.0,5112.6
308587.0,5112.7
308555.0,5112.8
308524.0,5112.9
308524.0,5113
308544.0,5113.1
308575.0,5113.2
308607.0,5113.3
308643.0,5113.4
308681.0,5113.5
308721.0,5113.6
308764.0,5113.7
308808.0,5113.8
308852.0,5113.9
308898.0,5114
308944.0,5114.1
308994.0,5114.2
309046.0,5114.3
309099.0,5114.4
309153.0,5114.5
309209.0,5114.6
309265.0,5114.7
309323.0,5114.8
309382.0,5114.9
309442.0,5115
309502.0,5115.1
309564.0,5115.2
309626.0,5115.3
309888.0,5115.4
309955.0,5115.5
310022.0,5115.6
310089.0,5115.7
310158.0,5115.8
310227.0,5115.9
310297.0,5116
310367.0,5116.1
310437.0,5116.2
310509.0,5116.3
310582.0,5116.4
310663.0,5116.5
310747.0,5116.6
310839.0,5116.7
310932.0,5116.8
311027.0,5116.9
311122.0,5117
311220.0,5117.1
311320.0,5117.2
311421.0,5117.3
311526.0,5117.4
311638.0,5117.5
311753.0,5117.6
311868.0,5117.7
311985.0,5117.8
312104.0,5117.9
312228.0,5118
312354.0,5118.1
312481.0,5118.2
312608.0,5118.3
312735.0,5118.4
312862.0,5118.5
312989.0,5118.6
313117.0,5118.7
313246.0,5118.8
313378.0,5118.9
313511.0,5119
313644.0,5119.1
313780.0,5119.2
313986.0,5119.3
314125.0,5119.4
314268.0,5119.5
314424.0,5119.6
314580.0,5119.7
314738.0,5119.8
314897.0,5119.9
315056.0,5120
315215.0,5120.1
315378.0,5120.2
315544.0,5120.3
315713.0,5120.4
315886.0,5120.5
316060.0,5120.6
316234.0,5120.7
316408.0,5120.8
316587.0,5120.9
316770.0,5121
316954.0,5121.1
317155.0,5121.2
317357.0,5121.3
317561.0,5121.4
317771.0,5121.5
317981.0,5121.6
318194.0,5121.7
318412.0,5121.8
318630.0,5121.9
318855.0,5122
319081.0,5122.1
319309.0,5122.2
319538.0,5122.3
319768.0,5122.4
320006.0,5122.5
320244.0,5122.6
320483.0,5122.7
320725.0,5122.8
320969.0,5122.9
321221.0,5123
321473.0,5123.1
321730.0,5123.2
321991.0,5123.3
322255.0,5123.4
322524.0,5123.5
322797.0,5123.6
323072.0,5123.7
323347.0,5123.8
323629.0,5123.9
323915.0,5124
324014.0,5124.1
323728.0,5124.2
323446.0,5124.3
323171.0,5124.4
322896.0,5124.5
322623.0,5124.6
322354.0,5124.7
322090.0,5124.8
322023.0,5124.9
321761.0,5125
321500.0,5125.1
321243.0,5125.2
320991.0,5125.3
320739.0,5125.4
320490.0,5125.5
320246.0,5125.6
320004.0,5125.7
319765.0,5125.8
319527.0,5125.9
319289.0,5126
319059.0,5126.1
318830.0,5126.2
318602.0,5126.3
318376.0,5126.4
318151.0,5126.5
317933.0,5126.6
317715.0,5126.7
317502.0,5126.8
317292.0,5126.9
317082.0,5127
316943.0,5127.1
316737.0,5127.2
316533.0,5127.3
316331.0,5127.4
316130.0,5127.5
315946.0,5127.6
315763.0,5127.7
315584.0,5127.8
315410.0,5127.9
315236.0,5128
315063.0,5128.1
314894.0,5128.2
314728.0,5128.3
314565.0,5128.4
314406.0,5128.5
314247.0,5128.6
314088.0,5128.7
313930.0,5128.8
313774.0,5128.9
313618.0,5129
313475.0,5129.1
313339.0,5129.2
313206.0,5129.3
313073.0,5129.4
312941.0,5129.5
312812.0,5129.6
312684.0,5129.7
312557.0,5129.8
312430.0,5129.9
312303.0,5130
312176.0,5130.1
312049.0,5130.2
311923.0,5130.3
311799.0,5130.4
311680.0,5130.5
311563.0,5130.6
311448.0,5130.7
311333.0,5130.8
311221.0,5130.9
311116.0,5131
311015.0,5131.1
310915.0,5131.2
310817.0,5131.3
310722.0,5131.4
310627.0,5131.5
310534.0,5131.6
310442.0,5131.7
310361.0,5131.8
310288.0,5131.9
310216.0,5132
310146.0,5132.1
310076.0,5132.2
310006.0,5132.3
309937.0,5132.4
309868.0,5132.5
309801.0,5132.6
309734.0,5132.7
309672.0,5132.8
309610.0,5132.9
309550.0,5133
309490.0,5133.1
309431.0,5133.2
309373.0,5133.3
309317.0,5133.4
309261.0,5133.5
309207.0,5133.6
309154.0,5133.7
309102.0,5133.8
309052.0,5133.9
309006.0,5134
308960.0,5134.1
308916.0,5134.2
308872.0,5134.3
308829.0,5134.4
308789.0,5134.5
308751.0,5134.6
308715.0,5134.7
308683.0,5134.8
308651.0,5134.9
308620.0,5135
308620.0,5135.1
308800.0,5135.2
308845.0,5135.3
308853.0,5135.4
308869.0,5135.5
308900.0,5135.6
308932.0,5135.7
308968.0,5135.8
309006.0,5135.9
309046.0,5136
309089.0,5136.1
309133.0,5136.2
309177.0,5136.3
309223.0,5136.4
309269.0,5136.5
309319.0,5136.6
309371.0,5136.7
309424.0,5136.8
309478.0,5136.9
309534.0,5137
309590.0,5137.1
309648.0,5137.2
309707.0,5137.3
309767.0,5137.4
309827.0,5137.5
309889.0,5137.6
310151.0,5137.7
310218.0,5137.8
310285.0,5137.9
310352.0,5138
310421.0,5138.1
310490.0,5138.2
310560.0,5138.3
310630.0,5138.4
310700.0,5138.5
310772.0,5138.6
310845.0,5138.7
310926.0,5138.8
311018.0,5138.9
311111.0,5139
311206.0,5139.1
311301.0,5139.2
311399.0,5139.3
311499.0,5139.4
311600.0,5139.5
311701.0,5139.6
311806.0,5139.7
311918.0,5139.8
312033.0,5139.9
312148.0,5140
312265.0,5140.1
312384.0,5140.2
312508.0,5140.3
312634.0,5140.4
312761.0,5140.5
312888.0,5140.6
313015.0,5140.7
313142.0,5140.8
313269.0,5140.9
313397.0,5141
313526.0,5141.1
313658.0,5141.2
313791.0,5141.3
313924.0,5141.4
314060.0,5141.5
314266.0,5141.6
314405.0,5141.7
314548.0,5141.8
314704.0,5141.9
314860.0,5142
315018.0,5142.1
315177.0,5142.2
315336.0,5142.3
315495.0,5142.4
315658.0,5142.5
315824.0,5142.6
315993.0,5142.7
316166.0,5142.8
316340.0,5142.9
316514.0,5143
316693.0,5143.1
316876.0,5143.2
317060.0,5143.3
317261.0,5143.4
317467.0,5143.5
317677.0,5143.6
317887.0,5143.7
318100.0,5143.8
318316.0,5143.9
318534.0,5144
318752.0,5144.1
318977.0,5144.2
319203.0,5144.3
319431.0,5144.4
319660.0,5144.5
319890.0,5144.6
320128.0,5144.7
320366.0,5144.8
320605.0,5144.9
320847.0,5145
321091.0,5145.1
321343.0,5145.2
321600.0,5145.3
321861.0,5145.4
322125.0,5145.5
322157.0,5145.6
321893.0,5145.7
321826.0,5145.8
321564.0,5145.9
321303.0,5146
321046.0,5146.1
320794.0,5146.2
320550.0,5146.3
320308.0,5146.4
320069.0,5146.5
319831.0,5146.6
319593.0,5146.7
319363.0,5146.8
319134.0,5146.9
318906.0,5147
318680.0,5147.1
318455.0,5147.2
318237.0,5147.3
318019.0,5147.4
317803.0,5147.5
317590.0,5147.6
317380.0,5147.7
317170.0,5147.8
317031.0,5147.9
316825.0,5148
316619.0,5148.1
